0.337,0.000
0.337,1.000
0.337,2.000
0.337,3.000
0.337,4.000
0.337,5.000
0.337,6.000
0.337,7.000
0.332,8.000
0.337,9.000
0.332,10.000
0.337,11.000
0.337,12.000
0.332,13.000
0.332,14.000
0.337,15.000
0.337,16.000
0.337,17.000
0.337,18.000
0.337,19.000
0.337,20.000
0.234,21.000
0.166,22.000
0.117,23.000
0.083,24.000
0.059,25.000
0.044,26.000
0.029,27.000
0.020,28.000
0.015,29.000
0.015,30.000
0.010,31.000
0.005,32.000
0.010,33.000
0.005,34.000
0.005,35.000
0.000,36.000
0.000,37.000
0.005,38.000
0.005,39.000
0.000,40.000
0.103,41.000
0.171,42.000
0.220,43.000
0.254,44.000
0.278,45.000
0.293,46.000
0.308,47.000
0.322,48.000
0.322,49.000
0.327,50.000
0.327,51.000
0.332,52.000
0.332,53.000
0.332,54.000
0.332,55.000
0.332,56.000
0.337,57.000
0.332,58.000
0.337,59.000
0.337,60.000
0.239,61.000
0.166,62.000
0.117,63.000
0.083,64.000
0.059,65.000
0.039,66.000
0.029,67.000
0.020,68.000
0.020,69.000
0.010,70.000
0.010,71.000
0.005,72.000
0.005,73.000
0.005,74.000
0.000,75.000
0.005,76.000
0.000,77.000
0.005,78.000
0.000,79.000
0.000,80.000
0.098,81.000
0.171,82.000
0.225,83.000
0.259,84.000
0.278,85.000
0.293,86.000
0.303,87.000
0.317,88.000
0.322,89.000
0.327,90.000
0.327,91.000
0.332,92.000
0.332,93.000
0.332,94.000
0.332,95.000
0.337,96.000
0.332,97.000
0.337,98.000
0.332,99.000
0.337,100.000
0.229,101.000
0.161,102.000
0.117,103.000
0.078,104.000
0.054,105.000
0.039,106.000
0.034,107.000
0.020,108.000
0.015,109.000
0.010,110.000
0.010,111.000
0.005,112.000
0.000,113.000
0.000,114.000
0.005,115.000
0.005,116.000
0.005,117.000
0.000,118.000
0.005,119.000
0.000,120.000
0.103,121.000
0.171,122.000
0.220,123.000
0.229,124.000
0.259,125.000
0.278,126.000
0.308,127.000
0.317,128.000
0.322,129.000
0.327,130.000
0.327,131.000
0.332,132.000
0.332,133.000
0.332,134.000
0.332,135.000
0.332,136.000
0.337,137.000
0.332,138.000
0.337,139.000
0.337,140.000
0.234,141.000
0.161,142.000
0.112,143.000
0.083,144.000
0.063,145.000
0.044,146.000
0.029,147.000
0.020,148.000
0.020,149.000
0.010,150.000
0.010,151.000
0.005,152.000
0.005,153.000
0.005,154.000
0.005,155.000
0.005,156.000
0.000,157.000
0.005,158.000
0.000,159.000
0.000,160.000
0.103,161.000
0.171,162.000
0.220,163.000
0.254,164.000
0.273,165.000
0.298,166.000
0.313,167.000
0.313,168.000
0.322,169.000
0.327,170.000
0.327,171.000
0.332,172.000
