-0.005,0.000
0.005,1.000
0.425,2.000
0.313,3.000
0.342,4.000
0.332,5.000
0.337,6.000
0.337,7.000
0.337,8.000
0.332,9.000
0.337,10.000
0.337,11.000
0.332,12.000
0.337,13.000
0.337,14.000
0.332,15.000
0.337,16.000
0.337,17.000
0.337,18.000
0.337,19.000
0.337,20.000
-0.093,21.000
0.024,22.000
-0.010,23.000
0.005,24.000
0.000,25.000
0.000,26.000
0.000,27.000
0.000,28.000
0.000,29.000
0.000,30.000
0.000,31.000
0.005,32.000
0.000,33.000
0.005,34.000
0.000,35.000
0.000,36.000
0.000,37.000
0.000,38.000
0.000,39.000
0.000,40.000
0.425,41.000
0.313,42.000
0.342,43.000
0.332,44.000
0.337,45.000
0.337,46.000
0.337,47.000
0.337,48.000
0.332,49.000
0.337,50.000
0.337,51.000
0.337,52.000
0.337,53.000
0.337,54.000
0.337,55.000
0.337,56.000
0.337,57.000
0.332,58.000
0.337,59.000
0.337,60.000
-0.088,61.000
0.024,62.000
-0.005,63.000
0.005,64.000
0.000,65.000
0.005,66.000
0.000,67.000
0.000,68.000
0.000,69.000
0.000,70.000
0.005,71.000
0.000,72.000
0.000,73.000
0.000,74.000
0.000,75.000
0.005,76.000
0.000,77.000
0.005,78.000
0.000,79.000
0.000,80.000
0.425,81.000
0.313,82.000
0.337,83.000
0.337,84.000
0.337,85.000
0.337,86.000
0.337,87.000
0.337,88.000
0.337,89.000
0.337,90.000
0.332,91.000
0.337,92.000
0.337,93.000
0.332,94.000
0.337,95.000
0.337,96.000
0.337,97.000
0.337,98.000
0.337,99.000
0.337,100.000
-0.088,101.000
0.024,102.000
-0.010,103.000
0.005,104.000
0.000,105.000
0.005,106.000
0.000,107.000
0.005,108.000
0.000,109.000
0.000,110.000
0.005,111.000
0.000,112.000
0.000,113.000
0.005,114.000
0.000,115.000
0.000,116.000
0.000,117.000
0.000,118.000
0.000,119.000
0.005,120.000
0.420,121.000
0.313,122.000
0.342,123.000
0.337,124.000
0.332,125.000
0.337,126.000
0.337,127.000
0.337,128.000
0.332,129.000
0.337,130.000
0.332,131.000
0.337,132.000
0.337,133.000
0.337,134.000
0.337,135.000
0.332,136.000
0.332,137.000
0.342,138.000
0.337,139.000
0.332,140.000
-0.083,141.000
0.024,142.000
-0.005,143.000
0.000,144.000
0.000,145.000
0.000,146.000
0.000,147.000
0.005,148.000
0.000,149.000
0.000,150.000
0.005,151.000
0.000,152.000
0.005,153.000
0.000,154.000
0.005,155.000
0.000,156.000
0.000,157.000
0.000,158.000
0.000,159.000
0.000,160.000
0.425,161.000
0.313,162.000
0.342,163.000
0.332,164.000
0.337,165.000
0.337,166.000
0.337,167.000
0.337,168.000
0.332,169.000
0.337,170.000
0.337,171.000
0.337,172.000
0.337,173.000
0.337,174.000
0.337,175.000
0.332,176.000
0.337,177.000
0.337,178.000
0.332,179.000
0.337,180.000
-0.073,181.000
0.024,182.000
-0.010,183.000
0.005,184.000
0.000,185.000
0.000,186.000
0.005,187.000
0.000,188.000
0.000,189.000
0.005,190.000
0.000,191.000
0.000,192.000
0.005,193.000
0.000,194.000
0.000,195.000
0.005,196.000
-0.005,197.000
0.005,198.000
0.000,199.000
0.000,200.000
0.425,201.000
0.313,202.000
0.342,203.000
0.337,204.000
0.332,205.000
0.337,206.000
0.337,207.000
0.337,208.000
0.332,209.000
0.337,210.000
0.337,211.000
0.337,212.000
0.337,213.000
0.337,214.000
0.332,215.000
0.337,216.000
0.337,217.000
0.337,218.000
0.332,219.000
0.337,220.000
-0.093,221.000
0.029,222.000
-0.010,223.000
0.005,224.000
0.000,225.000
0.005,226.000
0.000,227.000
0.000,228.000
0.000,229.000
0.000,230.000
0.000,231.000
0.000,232.000
0.000,233.000
0.000,234.000
0.005,235.000
-0.005,236.000
0.005,237.000
-0.005,238.000
0.005,239.000
0.000,240.000
0.410,241.000
0.317,242.000
0.342,243.000
0.332,244.000
0.337,245.000
0.337,246.000
0.332,247.000
0.337,248.000
0.332,249.000
0.337,250.000
0.337,251.000
0.337,252.000
0.337,253.000
0.332,254.000
0.337,255.000
0.342,256.000
0.332,257.000
0.337,258.000
0.337,259.000
0.337,260.000
-0.088,261.000
0.024,262.000
0.000,263.000
0.005,264.000
0.000,265.000
0.000,266.000
0.005,267.000
0.000,268.000
0.000,269.000
0.005,270.000
0.000,271.000
0.000,272.000
0.000,273.000
0.005,274.000
0.000,275.000
0.000,276.000
0.000,277.000
0.000,278.000
0.000,279.000
0.005,280.000
0.420,281.000
0.313,282.000
0.342,283.000
0.332,284.000
0.337,285.000
0.337,286.000
0.337,287.000
0.332,288.000
0.337,289.000
0.337,290.000
0.337,291.000
0.332,292.000
0.337,293.000
0.332,294.000
0.337,295.000
0.337,296.000
0.337,297.000
0.337,298.000
0.332,299.000
0.337,300.000
-0.093,301.000
0.029,302.000
-0.010,303.000
0.000,304.000
0.000,305.000
0.000,306.000
0.000,307.000
0.000,308.000
0.000,309.000
0.005,310.000
0.000,311.000
0.005,312.000
0.000,313.000
0.000,314.000
0.005,315.000
0.005,316.000
0.000,317.000
0.000,318.000
0.000,319.000
0.005,320.000
0.420,321.000
0.313,322.000
0.342,323.000
0.332,324.000
0.332,325.000
0.337,326.000
0.337,327.000
0.332,328.000
0.337,329.000
0.337,330.000
0.337,331.000
0.332,332.000
0.337,333.000
0.337,334.000
0.337,335.000
0.337,336.000
0.332,337.000
0.342,338.000
0.332,339.000
0.337,340.000
-0.088,341.000
0.024,342.000
-0.005,343.000
0.005,344.000
0.000,345.000
0.000,346.000
0.000,347.000
0.000,348.000
0.005,349.000
0.000,350.000
0.000,351.000
0.005,352.000
0.000,353.000
0.000,354.000
0.005,355.000
0.000,356.000
0.000,357.000
0.000,358.000
0.000,359.000
0.000,360.000
0.425,361.000
0.313,362.000
0.342,363.000
0.332,364.000
0.337,365.000
0.337,366.000
0.337,367.000
0.337,368.000
0.332,369.000
0.342,370.000
0.337,371.000
0.337,372.000
0.337,373.000
0.337,374.000
0.337,375.000
0.332,376.000
0.332,377.000
0.337,378.000
0.337,379.000
0.337,380.000
-0.088,381.000
0.024,382.000
-0.010,383.000
0.005,384.000
0.000,385.000
0.000,386.000
0.000,387.000
0.000,388.000
0.000,389.000
0.005,390.000
0.000,391.000
0.000,392.000
0.000,393.000
0.000,394.000
0.000,395.000
0.005,396.000
0.005,397.000
0.000,398.000
0.005,399.000
0.000,400.000
0.430,401.000
0.308,402.000
0.342,403.000
0.332,404.000
0.337,405.000
0.337,406.000
0.337,407.000
0.332,408.000
0.337,409.000
0.337,410.000
0.337,411.000
0.337,412.000
0.337,413.000
0.337,414.000
0.337,415.000
